sep=,
Wisdom,Randomization,role,object_class,Medical,MaxHitPoints,Marksmanship,Affiliation,id,Portrait,Leadership,CustomEquipGear,Health,Tier,VoiceResponseId,Dexterity,gender,pollyvoice,Mechanical,StartingLevel,neutral_retaliate,Agility,MaxAttacks,Explosives,unitPowerModifier,group,Strength,elite,Comment,eliteCategory,PickCustomArchetype,archetype,AlwaysUseOpeningAttack,BigPortrait,OpeningAttackType,PinnedDownChance,immortal,FallbackMissingVR,CanManEmplacements,body_type,species,RewardExperience,militia,PersistentSessionId,RepositionArchetype,dummy,reincarnate,SalaryMaxLv,HireStatus,Specialization,IsMercenary,SalaryLv1,infected,SalaryIncrease,StartingSalary,Nationality,MedicalDeposit,DurationDiscount,Haggling,LegacyNotes,ImportantNPC,RetreatBehavior,villain,DefeatBehavior,Lives,HealPersistentOnSpawn
40,true,,UnitData,10,,20,Civilian,civ_Claudette,UI/MercsPortraits/unknown,30,,50,,civ_Claudette,,Female,Aditi,0,,true,,1,0,,NPC_banter,50,,Refugee Camp,,,,,,,,,VillagerFemale,,,,0,,NPC_Claudette,,,,,,,,,,,,,,,,,true,,,,,
0,true,,UnitData,0,,0,Civilian,civ_Karen,UI/MercsPortraits/unknown,0,,50,,civ_Karen,30,Female,Amy,0,,,30,1,0,,NPC_banter,30,,Refugee Camp,,,,,,,,,VillagerFemale,,,,0,,NPC_Karen,,,,,,,,,,,,,,,,,true,,,,,
30,true,,UnitData,0,60,30,Civilian,civ_Pepe,UI/EnemiesPortraits/ThugSoldier,0,,50,,,,Male,Matthew,30,,,40,1,0,,NPC_banter,50,,Refugee Camp,,,,,UI/Enemies/LegionRaider,,,,,,,,0,,NPC_Pepe,,,,,,,,,,,,,,,,,true,,,,,
85,true,Beast,UnitData,0,60,0,,Flay_Pet_Hyena,UI/EnemiesPortraits/Hyena_Legion,40,,46,,,77,,,0,,,84,2,0,,Other Combatants,64,,,,,Beast_Hyena,,UI/Enemies/LegionRaider,,,,,,Small animal,Hyena,,,,,,,,,,,,,,,,,,,,,,,,,
,true,Soldier,UnitData,16,50,80,Civilian,Freebooter,UI/EnemiesPortraits/RebelOfficer,59,,74,,LegionRaider,71,Male,Joey,7,6,true,81,2,5,,Other Combatants,68,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,Marksman,UnitData,30,50,90,Other,Grotto_Loony,UI/EnemiesPortraits/InfectedMale05,90,,90,,ThugGunner,90,Male,Joey,30,7,true,90,2,30,,Other Combatants,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Soldier,UnitData,52,50,84,SuperSoldiers,Landsbach_SuperSoldier_Assault,UI/EnemiesPortraits/ArmyHeavy,50,,75,Elite,SuperSoldier_Assault,75,Male,Joey,50,6,true,75,2,39,,Other Combatants,85,,,,function: 000002996A415478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Recon,UnitData,55,50,82,SuperSoldiers,Landsbach_SuperSoldier_Skirmisher,UI/EnemiesPortraits/ArmyRecon,20,function: 000002996A4163F8,70,Veteran,SuperSoldier_Assault,83,Male,Joey,56,5,true,99,2,38,,Other Combatants,47,,,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Stormer,UnitData,55,50,70,SuperSoldiers,Landsbach_SuperSoldier_Stormer,UI/EnemiesPortraits/ThugHeavy,20,function: 000002996AC36FB8,96,Veteran,SuperSoldier_Assault,83,Male,Joey,56,8,true,97,,38,,Other Combatants,47,,,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Soldier,UnitData,52,50,80,Other,Landsbach_Thug,UI/EnemiesPortraits/RebelRecon,50,,75,Elite,ThugGunner,75,Male,Joey,50,4,true,75,2,39,,Other Combatants,85,,,,function: 000002996A8312C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Soldier,UnitData,52,50,80,Other,Landsbach_Thug_Diesel,UI/EnemiesPortraits/RebelRecon,50,,75,Elite,ThugGunner,75,Male,Joey,50,4,true,75,2,39,,Other Combatants,85,,,,function: 000002996A833A20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,true,Soldier,UnitData,0,50,63,,MERCSurvivor,UI/EnemiesPortraits/MilitiaSoldier,10,,57,,MERCSurvivor,40,Male,Joey,0,2,true,48,2,0,,Other Combatants,53,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
40,,,UnitData,0,50,50,Other,Poacher,UI/MercsPortraits/unknown,0,,15,,ThugGunner,50,Male,Matthew,20,,true,70,2,0,,Other Combatants,40,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
40,,,UnitData,0,50,50,Other,Poacher_2,UI/MercsPortraits/unknown,0,,14,,ThugGunner,50,Male,Russell,20,,true,70,2,0,,Other Combatants,40,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
55,true,Recon,UnitData,0,50,66,Rebel,RebelFlanker,UI/EnemiesPortraits/RebelRecon,29,,53,,RebelSoldier,74,Male,Joey,0,3,true,80,2,0,,Rebels,48,,competent flanker,,,Skirmisher,,UI/Enemies/LegionRaider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,true,Demolitions,UnitData,0,50,43,Rebel,RebelGrenadier,UI/EnemiesPortraits/RebelDemo,14,,63,,RebelSoldier,30,Male,Russell,0,2,true,,2,65,,Rebels,75,,grenade thrower (2),,,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Heavy,UnitData,0,85,55,Rebel,RebelGunner,UI/EnemiesPortraits/RebelHeavy,20,,62,,RebelSoldier,39,Male,Joey,0,2,true,47,2,0,,Rebels,59,,suppressive fire (2),,,HeavyGunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,true,Commander,UnitData,45,80,69,Rebel,RebelSentry,UI/EnemiesPortraits/RebelOfficer,73,,66,,RebelSoldier,,Male,Joey,54,5,true,71,2,57,,Rebels,63,true,leader (5),Maquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,true,Marksman,UnitData,0,50,88,Rebel,RebelSniper,UI/EnemiesPortraits/RebelSniper,33,,49,,RebelSoldier,76,Male,Joey,0,3,true,44,1,0,,Rebels,41,,sniper assassin (3),,,,true,,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,true,Marksman,UnitData,0,50,91,Rebel,RebelSniper_female,UI/EnemiesPortraits/RebelSniper,33,,41,,AnneLeMitrailleur,89,Female,Kendra,0,3,true,44,1,0,,Rebels,41,,sniper assassin (3),,,,true,,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,true,Soldier,UnitData,0,50,63,Rebel,RebelSoldier,UI/EnemiesPortraits/RebelSoldier,10,,57,,RebelSoldier,40,Male,Joey,0,2,true,48,2,0,,Rebels,53,,smg/assault rifle enemy (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Soldier,UnitData,52,50,84,SuperSoldiers,SuperSoldier_Assault,UI/EnemiesPortraits/ArmyHeavy,50,,75,Elite,SuperSoldier_Assault,75,Male,Joey,50,6,true,75,2,39,,SiegfriedSuperSoldiers,85,,overwatch soldier,,function: 000002996905F130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Soldier,UnitData,52,50,84,SuperSoldiers,SuperSoldier_Assault_Stronger,UI/EnemiesPortraits/ArmyHeavy,50,,75,Elite,SuperSoldier_Assault,75,Male,Joey,50,6,true,75,2,39,,SiegfriedSuperSoldiers,85,,overwatch soldier,,function: 000002996A115460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,true,Heavy,UnitData,52,50,90,SuperSoldiers,SuperSoldier_EmplacementGunner,UI/EnemiesPortraits/AdonisHeavy,50,,75,Elite,SuperSoldier_Assault,75,Male,Joey,50,6,true,85,4,39,,SiegfriedSuperSoldiers,95,,dedicated gunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,true,Stormer,UnitData,0,60,38,SuperSoldiers,SuperSoldier_Linebreaker,UI/EnemiesPortraits/ArmyRecon.png,9,,53,,SuperSoldier_Assault,91,Male,,0,6,true,96,2,11,,SiegfriedSuperSoldiers,91,,melee gas grenades,,,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,true,Stormer,UnitData,0,60,38,SuperSoldiers,SuperSoldier_Linebreaker_Stronger,UI/EnemiesPortraits/ArmyRecon.png,9,,53,,SuperSoldier_Assault,91,Male,,0,6,true,96,2,11,,SiegfriedSuperSoldiers,91,,melee gas grenades,,,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,true,Medic,UnitData,93,80,74,SuperSoldiers,SuperSoldier_Medic,UI/EnemiesPortraits/ArmyMedic.png,20,function: 0000029965C3B368,42,,SuperSoldier_Assault,41,Male,Joey,12,5,true,93,1,5,,SiegfriedSuperSoldiers,42,,stim packs and debuff shotgun,,,Medic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Artillery,UnitData,0,50,41,SuperSoldiers,SuperSoldier_Ordnance,UI/EnemiesPortraits/AdonisDemo.png,31,function: 0000029965C3D420,95,Veteran,SuperSoldier_Assault,64,Male,Russell,0,7,true,88,2,35,,SiegfriedSuperSoldiers,87,,anti-sniper ordnance user,,function: 0000029965C3D628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Recon,UnitData,55,50,82,SuperSoldiers,SuperSoldier_Skirmisher,UI/EnemiesPortraits/ArmyRecon,20,function: 000002996D31D2D0,70,Veteran,SuperSoldier_Assault,83,Male,Joey,56,5,true,99,2,38,,SiegfriedSuperSoldiers,47,,cqc grenadier,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Recon,UnitData,55,50,82,SuperSoldiers,SuperSoldier_Skirmisher_Stronger,UI/EnemiesPortraits/ArmyRecon,20,function: 000002996C720428,70,Veteran,SuperSoldier_Assault,83,Male,Joey,56,5,true,99,2,38,,SiegfriedSuperSoldiers,47,,cqc grenadier,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Stormer,UnitData,55,50,70,SuperSoldiers,SuperSoldier_Stormer,UI/EnemiesPortraits/ThugHeavy,20,function: 000002996D31E6C8,96,Veteran,SuperSoldier_Assault,83,Male,Joey,56,8,true,97,,38,,SiegfriedSuperSoldiers,47,,tough flanker,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,true,Stormer,UnitData,55,50,70,SuperSoldiers,SuperSoldier_Stormer_Stronger,UI/EnemiesPortraits/ThugHeavy,20,function: 000002996C722628,96,Veteran,SuperSoldier_Assault,83,Male,Joey,56,8,true,97,,38,,SiegfriedSuperSoldiers,47,,tough flanker,,,Skirmisher,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,true,Commander,UnitData,6,80,70,Thugs,ThugBoss,UI/EnemiesPortraits/ThugOfficer,22,function: 00000299682F50D8,82,,ThugGunner,80,Male,Joey,12,5,true,76,2,14,,Thugs,75,,overwatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,true,Commander,UnitData,6,80,89,Thugs,ThugBoss_Stronger,UI/EnemiesPortraits/ThugOfficer,22,function: 0000029970CA06D0,92,,ThugGunner,80,Male,Joey,12,7,true,76,2,14,,Thugs,75,,"+ accuracy, +health",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,true,Commander,UnitData,6,80,89,Thugs,ThugBoss_Stronger_Elite,UI/EnemiesPortraits/ThugOfficer,22,function: 0000029970D1E028,92,,ThugGunner,80,Male,Joey,12,9,true,76,2,14,,Thugs,75,,+ defense perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,true,Stormer,UnitData,0,60,38,Thugs,ThugCutter,UI/EnemiesPortraits/ThugRecon,9,,53,,ThugGunner,91,Male,,0,2,true,96,2,11,,Thugs,61,,melee,,,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,true,Stormer,UnitData,0,60,38,Thugs,ThugCutter_Stronger,UI/EnemiesPortraits/ThugRecon,9,,53,,ThugGunner,91,Male,,0,5,true,96,2,11,,Thugs,91,,+ damage,,,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,true,Stormer,UnitData,0,60,38,Thugs,ThugCutter_Stronger_Elite,UI/EnemiesPortraits/ThugRecon,9,,88,,ThugGunner,91,Male,,0,8,true,96,2,11,,Thugs,91,,+ survivability,,,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,true,Stormer,UnitData,0,100,43,Thugs,ThugEnforcer,UI/EnemiesPortraits/ThugStormer,65,function: 0000029970FBE338,75,,ThugGunner,93,Male,Joey,0,3,true,69,2,33,,Thugs,95,,shotgun maniac,,function: 0000029970FBEC58,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,true,Stormer,UnitData,0,100,43,Thugs,ThugEnforcer_Stronger,UI/EnemiesPortraits/ThugStormer,65,function: 0000029970FC0420,75,,ThugGunner,93,Male,Joey,0,5,true,97,,33,,Thugs,95,,+ actions,,function: 0000029970FC03F0,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,true,Stormer,UnitData,0,100,43,Thugs,ThugEnforcer_Stronger_Elite,UI/EnemiesPortraits/ThugStormer,65,function: 0000029971BAB428,75,,ThugGunner,93,Male,Joey,0,8,true,97,,33,,Thugs,95,,+ damage,,function: 0000029971BAB768,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Soldier,UnitData,0,50,66,Thugs,ThugGoon,UI/EnemiesPortraits/ThugSoldier,20,,50,,ThugGunner,30,Male,Joey,0,,true,66,1,0,,Thugs,50,,smg soldier,,,,,UI/EnemiesPortraits/Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Soldier,UnitData,0,50,66,Thugs,ThugGoon_Stronger,UI/EnemiesPortraits/ThugSoldier,20,,50,,ThugGunner,63,Male,Joey,0,3,true,87,2,0,,Thugs,50,,+ actions,,,,,UI/EnemiesPortraits/Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Soldier,UnitData,0,50,66,Thugs,ThugGoon_Stronger_Elite,UI/EnemiesPortraits/ThugSoldier,20,,100,,ThugGunner,63,Male,Joey,0,6,true,87,2,0,,Thugs,50,,+ health,,,,,UI/EnemiesPortraits/Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Demolitions,UnitData,0,50,50,Thugs,ThugGrenadier,UI/EnemiesPortraits/ThugDemo,30,,61,,ThugGunner,30,Male,Joey,0,2,true,80,2,46,,Thugs,78,,grenades & shotgun,,,Skirmisher,,UI/EnemiesPortraits/Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Demolitions,UnitData,0,50,50,Thugs,ThugGrenadier_Stronger,UI/EnemiesPortraits/ThugDemo,30,,61,,ThugGunner,30,Male,Joey,0,4,true,80,2,70,,Thugs,78,,+ damage,,,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Demolitions,UnitData,0,50,50,Thugs,ThugGrenadier_Stronger_Elite,UI/EnemiesPortraits/ThugDemo,30,,61,,ThugGunner,30,Male,Joey,0,6,true,80,2,100,,Thugs,78,,+ damage,,,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Heavy,UnitData,0,85,63,Thugs,ThugGunner,UI/EnemiesPortraits/ThugHeavy,20,,62,,ThugGunner,39,Male,Joey,0,2,true,77,2,0,,Thugs,82,,machinegun,,,HeavyGunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Heavy,UnitData,0,85,84,Thugs,ThugGunner_Stronger,UI/EnemiesPortraits/ThugHeavy,20,,62,,ThugGunner,39,Male,Joey,0,4,true,77,2,0,,Thugs,82,,+ accuracy,,,HeavyGunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,true,Heavy,UnitData,0,85,84,Thugs,ThugGunner_Stronger_Elite,UI/EnemiesPortraits/ThugHeavy,20,,62,,ThugGunner,39,Male,Joey,0,7,true,77,2,0,,Thugs,82,,+ actions,,,HeavyGunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,true,Marksman,UnitData,0,50,85,Thugs,ThugSniper,UI/EnemiesPortraits/ThugSniper,50,,49,,ThugGunner,62,Male,Joey,0,3,true,91,1,0,,Thugs,,,mobile sniper,,,,true,,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,true,Marksman,UnitData,0,50,85,Thugs,ThugSniper_Stronger,UI/EnemiesPortraits/ThugSniper,50,,76,,ThugGunner,69,Male,Joey,0,5,true,91,1,0,,Thugs,81,,+ survivability,,,,true,,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,true,Marksman,UnitData,0,50,85,Thugs,ThugSniper_Stronger_Elite,UI/EnemiesPortraits/ThugSniper,50,,49,,ThugGunner,62,Male,Joey,0,7,true,91,1,0,,Thugs,,,+ damage and actions,,,,true,,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,true,Demolitions,UnitData,0,50,43,Legion,LegionGrenadier_Tutorial,UI/EnemiesPortraits/LegionGrenadier,14,,40,,LegionRaider,30,Male,Russell,0,2,true,71,1,0,,Tutorial,53,,,,,Skirmisher,,UI/Enemies/LegionRaider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,Soldier,UnitData,0,50,40,Legion,LegionMarauder_Tutorial,UI/EnemiesPortraits/LegionRaider,10,,35,,LegionRaider,40,Male,Joey,0,,true,50,2,0,,Tutorial,40,,,,,,,UI/Enemies/LegionRaider,Overwatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,UnitData,0,60,37,Legion,LegionRaider_WeakFlagHill,UI/EnemiesPortraits/LegionRaider,10,,30,,LegionRaider,0,Male,Joey,0,,true,50,1,0,,Tutorial,40,,,,,TutorialMinion,,UI/Enemies/LegionRaider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,Marksman,UnitData,0,50,55,Legion,LegionSniper_Tutorial,UI/EnemiesPortraits/LegionSniper,33,,33,,LegionRaider,45,Male,Joey,0,3,true,44,1,0,,Tutorial,41,,,,,,true,UI/Enemies/LegionRaider,PinDown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
