sep=,
DisplayName,Caliber,HandSlot,MagazineSize,Damage,AvailableComponents,1,2,3,4,5,6,7,8,9,ComponentSlots____,Cost,ReloadAP,AvailableAttacks____,ShootAP,Comment,RepairCost,PenetrationClass,Entity,OverwatchAngle,ScrapParts,WeaponRange,RestockWeight,group,id,Icon,object_class,Reliability,DisplayNamePlural,LargeItem,DisplayName____,mod,ObjDamageMod,CategoryPair,UnitStat,CanAppearStandard,HolsterSlot,Noise,CritChanceScaled,PointBlankBonus,DisplayNamePlural____,AimAccuracy,CanAppearInShop,AdditionalHint____,Description____,MaxStock,Tier,AdditionalHint,Description,Valuable,10,11,12,13,Condition,fxClass,ItemType,comment,Color,14,15,Cumbersome,colorStyle,rat_barrel_len,placeholder_recoil,SubIcon,burst_recoil_delta,auto_recoil_delta,recoil_mechanism,Rat_cycling,is_vanilla_firearm,PBbonus_base,weigth_held_mul,wep_base_snapshot_mul,wep_base_hip_mul,long_recoil_delta,rat_weigth,wep_base_recoil_mul,APStance,Rat_swap_ap,CritChance,msg_reactions____,MaxMishapChance,MinMishapChance,PreparedAttackType,locked,BackfireDamage,BackfireRange,AttackAP,BombardRadius,CanAppearUsed,ModifyRightHandGrip,BuckshotConeAngle,BuckshotFalloffStart,BuckshotFalloffDamage,IgnoreCoverReduction
,762WP,TwoHanded,30,23,"{M70D_barrel_shrt_1, M70D_barrel_def_1, M70D_barrel_ext_1}","{DefaultComponent = M70D_stock_unfld_1, SlotType = Stock}","{DefaultComponent = M70D_mag_def_1, SlotType = Magazine}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Scopes}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}","{DefaultComponent = M70D_grndl_fld_1, SlotType = Mountfront}",{},2700,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,25,3,M70D,1440,10,24,40,Firearm - Assault,M70D_1,Mod/KKh3Yhf/Images/M70D_icon.png,AssaultRifle,60,,1,"{620578280117, M70}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{700587946974, M70s}",,,"{385472088530, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Improved armor penetration
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Battleworn}","{923984660555, <style PerkststsBold ><scale 820>The M70 is a 7.62×39mm assault rifle. Developed in the Socialist Federal Republic of Yugoslavia during the 1960s, the M70 was an unlicensed derivative of the Soviet AK-47 (specifically the Type 3 variant).<newline><newline>Due to political differences between the Soviet Union and Yugoslavia at the time, namely the latter's refusal to join the Warsaw Pact, Yugoslavia was unable to directly obtain the technical specifications for the AK and opted to reverse engineer the weapon type. Although the M70 was functionally identical to the AK, it had unique in-built features that better enabled it to fire rifle grenades. These included thicker receivers, new latches for the dust cover to ensure it wouldn't be jarred loose by a grenade's discharge, and folding grenade sight brackets over the rifles' gas blocks, which also shut off the gas system when raised.<newline><newline>The M70 became the standard issue infantry weapon in the Yugoslav People's Army in 1970, complementing and later superseding the Zastava M59/66. It remains in use with all former Yugoslav nations, although some are replacing it with more modern designs. Additionally the M70 has been widely exported and encountered often in Africa, Asia and the Middle East.<newline><newline><style MMOptionEntry>Made in Yugoslavia <image Mod/KKh3Yhf/Images/Yugoslavia.png 1600>}",,2,,,1,"{DefaultComponent = M70D_barrel_def_1, SlotType = Barrel}",,,,,,,Basic ToC implementation example,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762WP,TwoHanded,30,23,"{M70_barrel_shrt_1, M70_barrel_def_1, M70_barrel_ext_1}","{DefaultComponent = M70_stock_unfld_1, SlotType = Stock}","{DefaultComponent = M70_mag_def_1, SlotType = Magazine}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = M70_grndl_fld_1, SlotType = Mountfront}","{DefaultComponent = M70_barrel_def_1, SlotType = Barrel}",,,{},2499,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,20,3,M70,1440,10,24,40,Firearm - Assault,M70_1,Mod/KKh3Yhf/Images/M70_icon.png,AssaultRifle,70,,1,"{137786044853, M70}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{604126861090, M70s}",,true,"{116436679929, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Improved armor penetration}","{408700636995, <style PerkststsBold ><scale 820>The M70 is a 7.62×39mm assault rifle. Developed in the Socialist Federal Republic of Yugoslavia during the 1960s, the M70 was an unlicensed derivative of the Soviet AK-47 (specifically the Type 3 variant).<newline><newline>Due to political differences between the Soviet Union and Yugoslavia at the time, namely the latter's refusal to join the Warsaw Pact, Yugoslavia was unable to directly obtain the technical specifications for the AK and opted to reverse engineer the weapon type. Although the M70 was functionally identical to the AK, it had unique in-built features that better enabled it to fire rifle grenades. These included thicker receivers, new latches for the dust cover to ensure it wouldn't be jarred loose by a grenade's discharge, and folding grenade sight brackets over the rifles' gas blocks, which also shut off the gas system when raised.<newline><newline>The M70 became the standard issue infantry weapon in the Yugoslav People's Army in 1970, complementing and later superseding the Zastava M59/66. It remains in use with all former Yugoslav nations, although some are replacing it with more modern designs. Additionally the M70 has been widely exported and encountered often in Africa, Asia and the Middle East.<newline><newline><style MMOptionEntry>Made in Yugoslavia <image Mod/KKh3Yhf/Images/Yugoslavia.png 1600>}",,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762WP,TwoHanded,30,25,"{RK62_Barrel_shrt_1, RK62_Barrel_def_1, RK62_Barrel_ext_1, RK95_Barrel_shrt_1, RK95_Barrel_def_1, RK95_Barrel_ext_1}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = RK62_Stock_def_1, SlotType = Stock}","{DefaultComponent = RK62_Mag_def_1, SlotType = Magazine}","{DefaultComponent = RK62_Handguard_def_1, SlotType = Handguard}","{DefaultComponent = RK62_Irons_1, SlotType = Scope}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = RK62_Muzzle_def_1, SlotType = Muzzle}","{DefaultComponent = RK62_Barrel_def_1, SlotType = Barrel}",,{},1879,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,25,2,RK62,1440,12,24,40,Firearm - Assault,RK62_1,Mod/KKh3Yhf/Images/RK62_icon.png,AssaultRifle,97,,1,"{991600046221, RK-62}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{780292216802, RK-62s}",,true,"{920893694215, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Slower Condition loss}","{207851907322, <style PerkststsBold ><scale 750>The RK 62 officially 7.62 RK 62, is the standard issue infantry weapon of the Finnish Defence Forces.<newline><newline>Lauri Oksanen designed the RK 62 between 1957 and 1962, based on the Polish licensed version of the Soviet AK-47 design. The RK 62 uses the same 7.62×39mm cartridge as the AK-47. It is considered a high-quality variant of the AK-47, with a unique design that includes a three-pronged flash suppressor and a groove for a specially designed knife bayonet that can be used alone as a combat knife.<newline><newline>The RK 62 has several improvements over most AK variants, including the metallurgical quality of the receiver and barrel. The most significant improvement is in the sights: while most AK variants have the rear sight mounted on top of the gas piston housing on top of the receiver, in the RK 62, it is mounted on the rear of the receiver cover with tritium illuminated night-sights. The sight radius is doubled, enhancing accuracy along with the hammer-forged match CM barrel.<newline><newline><style MMOptionEntry>Made in Finland <image Mod/HXzCpFa/Icons/Flags/Finland.png 1600>}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762WP,TwoHanded,30,26,"{RK95_Barrel_shrt_1, RK95_Barrel_def_1, RK95_Barrel_ext_1, RK62_Barrel_shrt_1, RK62_Barrel_def_1, RK62_Barrel_ext_1}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = RK95_Stock_def_1, SlotType = Stock}","{DefaultComponent = RK95_Mag_def_1, SlotType = Magazine}","{DefaultComponent = RK95_Handguard_def_1, SlotType = Handguard}","{DefaultComponent = RK95_Irons_1, SlotType = Scope}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = RK95_Muzzle_def_1, SlotType = Muzzle}","{DefaultComponent = RK95_Barrel_def_1, SlotType = Barrel}",,{},2699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,15,2,RK95,1440,10,25,40,Firearm - Assault,RK95_1,Mod/KKh3Yhf/Images/RK95_icon.png,AssaultRifle,98,,1,"{879081885292, RK-95}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,13,,"{592171059323, RK-95s}",,true,"{796413108619, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Slower Condition loss}","{491752284921, <style PerkststsBold ><scale 850>The RK 95 TP is a 7.62×39mm Finnish assault rifle adopted in relatively small numbers by the Finnish Defence Forces in the 1990s.<newline><newline>The rifle was developed in the late 1980s in response to a requirement to replace the 7.62mm RK 62 service rifle. Between 1988 and 1990, the M90 prototype was developed, which was a substantially upgraded variant of the RK 62.<newline><newline>After undergoing further testing and implementing several changes (among them, the selector mechanism was reverted to the familiar RK 62 configuration) the rifle was introduced into service with the Finnish Army as the 7.62 RK 95 TP. Deliveries to the Finnish started in 1995 and ended at 1997 with further orders ceasing in 1998.<newline><newline><style MMOptionEntry>Made in Finland <image Mod/HXzCpFa/Icons/Flags/Finland.png 1600>}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,30,22,{GW43_Scope_1},"{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = STG44_Mag_def_1, SlotType = Magazine}","{DefaultComponent = STG44_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = STG44_Stock_def_1, SlotType = Stock}","{CanBeEmpty = true, SlotType = Scope}",,,,,{},2499,3000,"{SingleShot, BurstFire, AutoFire, MobileShot, CancelShot}",6000,,,2,STG44R1,,10,26,50,Firearm - Assault,STG44R_1,Mod/KKh3Yhf/Images/STG44_icon_r.png,AssaultRifle,73,,1,"{660385450073, Sturmgewehr 44}",KKh3Yhf,,,Marksmanship,,Shoulder,,13,,"{629169501161, Sturmgewehr 44s}",,,"{460904264709, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Auto firing mode
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Extended range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> A relic of war}","{238257128673, <style PerkststsBold ><scale 900>The StG 44 (abbreviation of Sturmgewehr 44, ""assault rifle 44"") is a German assault rifle developed during World War II by Hugo Schmeisser.<newline><newline>Countries to use the StG 44 after World War II included Czechoslovakia (although it was not officially adopted) and Yugoslavia, where units such as the 63rd Paratroop Battalion were equipped with it until the 1980s, when the rifles were ultimately transferred to Territorial Defense reserves or sold to friendly regimes in the Middle East and Africa. France adopted captured StG 44 for colonial Foreign Legion units.<newline><newline>The StG 44 was the first assault rifle to be accepted into widespread service and put into mass production. At the end of the war, Hugo Schmeisser claimed that 424,000 StG 44 rifles were built between June 1943 and April 1945<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",2,,,,,,,,,,AK47,AssaultRifle,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,762NATO,TwoHanded,30,22,"{MuzzleBooster, Compensator}",{SlotType = Scope},"{CanBeEmpty = true, SlotType = Muzzle}",,,,,,,,{},2499,3000,"{SingleShot, BurstFire, AutoFire, MobileShot, CancelShot}",6000,,,2,Weapon_Stg44_Spz3,,10,26,50,Firearm - Assault,Sturmgewehr44,Mod/KKh3Yhf/Images/Sturmgewehr44.png,AssaultRifle,73,,1,"{936957013512, Sturmgewehr 44}",KKh3Yhf,,,Marksmanship,,Shoulder,,13,,"{485967450590, Sturmgewehr 44s}",,,"{467297696750, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Auto firing mode
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Extended range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> A relic of war}","{117975346187, <style PerkststsBold ><scale 900>The StG 44 (abbreviation of Sturmgewehr 44, ""assault rifle 44"") is a German assault rifle developed during World War II by Hugo Schmeisser. It is also known by its early designations as the MP 43 and MP 44 (Maschinenpistole 43 and 44). The StG 44 was an improvement of an earlier design, the Maschinenkarabiner 42(H).
<newline><newline>
The StG 44 was the first assault rifle to be accepted into widespread service and put into mass production.
<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",2,,,,,,,,,,AK47,AssaultRifle,** Ingame item Sturmgewehr 44**,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,762NATO,,,28,"{Compensator, MuzzleBooster, Suppressor}","{Modifiable = false, SlotType = Scope, DefaultComponent = ThermalScope}","{CanBeEmpty = true, SlotType = Muzzle}",,,,,,,,{},21999,,"{SingleShot, BurstFire, AutoFire, MobileShot, CancelShot}",5000,,80,3,Weapon_Stg44_Spz3,,30,28,5,Firearm - Assault,Sturmgewehr44_Special,Mod/KKh3Yhf/Images/Sturmgewehr44Vampir.png,AK47,77,,,"{151928489579, <image UI/Icons/hf_elite.dds 2000 330 228 120> Stg. 44 Vampir <image UI/Icons/hf_elite.dds 2000 330 228 120>}",KKh3Yhf,,,,,,,13,,"{140349333320, Sturmgewehr 44 Vampirs}",5,,"{775668147408, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Auto firing mode
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Extended range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> A relic of war
<newline><newline>
<image UI/Icons/hf_legendary.dds 900 330 228 120> Rare Zielgerät 1229 variant <image UI/Icons/hf_legendary.dds 900 330 228 120>}","{925184339634, <style PerkststsBold ><scale 900>The StG 44 (abbreviation of Sturmgewehr 44, ""assault rifle 44"") is a German assault rifle developed during World War II by Hugo Schmeisser.
<newline><newline>
Some StG 44s were fitted with the Zielgerät 1229 infra-red aiming device, also known by its codename Vampir (""vampire""). This device consisted of a large scope, rather like modern starlight scopes, and a large infra-red lamp on top, the scope being able to pick up the infra-red that would be invisible to the naked eye. The user had to carry a transformer backpack powered by a battery fitted inside the gas mask canister. Electric cables connected the power unit with the IR reflector, with the cathode ray tube mounted on the rifle imaging IR from the spotlight. The Vampir had only 15 minutes of battery life, but was able to sight within 200 meters in total darkness.
<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",1,3,,,,,,,,,AK47,AssaultRifle,** Ingame item Sturmgewehr 44 Vampir**,,,,,DescriptionTextLightYellowGlow,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,18,"{Compensator, ImprovisedSuppressor, Suppressor, MuzzleBooster, TAR21_Muzzle_def_1}",{SlotType = Scope},"{DefaultComponent = TAR21_Mag_def_1, SlotType = Magazine}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = TAR21_Muzzle_def_1, SlotType = Muzzle}",,,,,,{},2099,,"{SingleShot, BurstFire, AutoFire, CancelShot}",,,,,TAR21_3,,,25,75,Firearm - Assault,TAR21_1,Mod/KKh3Yhf/Images/TAR21_icon.png,AR15,,,,"{827959080618, TAR-21}",KKh3Yhf,,,,,,,,,"{596090814313, TAR-21s}",,,"{343301723312, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High Crit chance
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{199230704833, <style PerkststsBold ><scale 850>The TAR-21 is an Israeli bullpup assault rifle chambered in 5.56×45mm NATO calibre, designed and produced in Israel.<newline><newline>Built around a long-stroke piston system (as found in the M1 Garand and AK-47), the Tar-21 is designed to maximise reliability, durability, simplicity of design, and ease of maintenance, particularly under adverse or battlefield conditions.<newline><newline>The Tar-21 prevailed over the M4A1 in a series of trials conducted during 2001 by the Israel Defense Force. Qualities tested included Mean Rounds Between Failures (MRBF), reliability, ergonomics during long marches, and ease-of-maintenance.<newline><newline><style MMOptionEntry>Made in Israel<image Mod/HXzCpFa/Icons/Flags/Israel.png 1600>}",2,,,,,,,,,,FNFAL,,*** Ingame item TAR21 ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,556,TwoHanded,30,19,{ToG_Rail_1},"{DefaultComponent = M82_barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = M82_mag_def_1, SlotType = Magazine}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = ToG_Rail_1, SlotType = Scope}",,,,,{},4299,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",5000,,,2,ValmetM82,1440,10,25,25,Firearm - Assault,ValmetM82_1,Mod/KKh3Yhf/Images/ValmetM82_icon.png,AssaultRifle,80,,1,"{365911494465, M82}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{419695634208, M82s}",4,true,"{144046536005, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{596192939009, <style PerkststsBold ><scale 850>The M82 is a bullpup assault rifle with a RK 62 76 internal design<newline><newline>The M82 was introduced in Finland in 1978 and discontinued production in 1986. Only around 2,000 were manufactured, mostly as semi-automatic versions in 5.56 mm NATO caliber<newline><newline>The M82 features an unusual sight arrangement. The front and rear sights, similar to a Bren light machine gun or some other belt fed machineguns, are offset to the left. The sights are aligned normally with the right eye, but are offset from the barrel about 3.175 cm. This results in the rifles windage being accurate for the zeroed range only. Shots taken at closer ranges to zero will hit to the right of the target and shots taken at longer ranges will hit to the left of the target. Since the fixed sights do not allow for any elevation adjustment, it is clear that this weapon is meant for combat accuracy at short/urban ranges only and not meant to be a precision sniping tool<newline><newline><style MMOptionEntry>Made in Finland <image Mod/HXzCpFa/Icons/Flags/Finland.png 1600>}",2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9mm,,20,16,"{ToG_VFX_Muzzle, Suppressor, Compensator, MuzzleBooster}","{DefaultComponent = Stechkin_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,,,,{},889,4000,"{SingleShot, BurstFire, AutoFire, RunAndGun, DualShot, LeftHandShot, RightHandShot, CancelShot}",4000,,,,Stechkin,,5,16,50,Firearm - Handgun,APS_1,Mod/KKh3Yhf/Images/APS_icon.png,SubmachineGun,60,,,"{447066219460, APS}",KKh3Yhf,,Handguns,Marksmanship,,Leg,,12,,"{893370200159, APSs}",3,true,"{548683045753, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High Range}","{192061189745, <style PerkststsBold ><scale 900>The Stechkin or APS is a Soviet selective fire machine pistol<newline><newline>
The APS was praised for its innovative concept and good controllability for its size. However, the high cost of the weapon, complex and time-consuming machining, combined with a limited effective range, large size and weight for a pistol, fragile buttstock, frequent stoppages and subpar ergonomics, led to the APS being gradually phased out of active service. However, the weapon found a new niche among special forces such as the Spetsnaz or FSB, who needed a more effective sidearm than the Makarov PM<newline><newline>After successful military tests, the APS was formally adopted on December 3, 1951.
<newline><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",1,2,,,,,,,,,,Handgun,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,44CAL,,15,30,{Automag_Stock_1},"{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = Automag_Mag_def_1, SlotType = Magazine}","{DefaultComponent = Automag_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Stock}",,,,,{},4999,3000,"{SingleShot, DualShot, CancelShot, MobileShot}",5000,,70,2,Automag1,2160,10,12,25,Firearm - Handgun,AutomagI_2,Mod/KKh3Yhf/Images/Automag_icon1.png,Pistol,30,,,"{880003357709, Automag}",KKh3Yhf,200,Handguns,Marksmanship,,Leg,,,,"{546257286426, Automags}",3,true,"{912689213048, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Improved armor penetration
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Shorter range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very noisy
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very cool}","{397603562893, <style PerkststsBold ><scale 900>The .44 Auto Mag pistol (AMP) is a large caliber semi-automatic pistol. It was designed between 1966 and 1971 to make a semi-automatic pistol chambered in .44 AMP.<newline><newline>In 1970, Harry Sanford opened a factory in Pasadena, California. The first pistol was shipped on August 8, 1971, and the factory declared bankruptcy on May 3, 1972, after making fewer than 3,000 pistols. The company opened and closed several times from 1973 through 1982 under several different names<newline><newline>An additional 6,000 pistols were produced and sold during this period for a total of about 9,000. Sanford continued to sell spare parts until his death in 1996. His son Walter continued to sell the remaining parts online<newline><newline>The pistol's reputation and looks have made it popular in cinema and novels and several versions are listed as ""Curios and Relics"" by the ATF.<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,
